"","X0.NC","X3.NC","X3.PC","X8.NC","X8.PC","X235.PC"
"ENSG00000000003",188.140109892434,164.400966165717,150.32766437905,195.293186010893,210.86213317585,162.850146434792
"ENSG00000000005",0.599172324498197,0.27824148045455,0.404832130284696,0.507694591016186,0.261561463521832,0.446878974895382
"ENSG00000000419",56.2869530719777,43.008183121689,40.3145329741843,52.2643376196107,52.4430734361273,44.0920588563444
"ENSG00000000457",16.7415796550967,20.0333865927276,13.7642924296796,19.348804968728,19.4427354551228,18.284798056136
"ENSG00000000460",35.1396945602766,33.428726437468,28.6756092284993,36.2719580026009,35.7903269252373,38.5060716701521
"ENSG00000000938",0,0,0,0,0,0
"ENSG00000000971",0,0,0,0,0,0
"ENSG00000001036",117.296793878235,98.8949719101313,106.707002340874,105.910732736988,140.458505911224,110.639786201182
"ENSG00000001084",39.7216005711452,42.3722025949357,37.6156521056196,39.9668464149964,45.3373203437842,43.4962202231505
"ENSG00000001167",70.4203708439645,60.775889087858,63.9972125958389,72.684942280484,62.0772540091814,64.7229715306811
"ENSG00000001460",30.8749974270835,24.7634917604549,28.1020970439293,28.2898708216242,25.6330234251395,28.3768149058568
"ENSG00000001461",48.4977128535011,47.3805492431176,64.604460791266,53.336137311756,53.925255062751,54.966113912132
"ENSG00000001497",143.34316727848,132.363447130521,145.199790728777,130.759562441724,135.837586722338,137.675964182352
"ENSG00000001561",23.1562480703127,16.4957449126626,17.3740455913848,30.1232124002937,20.271013422942,21.3384710512545
"ENSG00000001617",21.5702036819351,25.3597235042861,21.1524788073753,22.0283041990912,21.3608528542829,22.3067088301945
"ENSG00000001626",0,0,0,0.0564105101129096,0,0.0372399145746152
"ENSG00000001629",37.7478564433864,29.4140993623381,29.1816493913551,39.6001780992625,32.7387765174826,40.5170270571813
"ENSG00000001630",15.6137258678059,13.3953398447405,13.5281403536802,11.4513335529206,14.0807254529253,11.805052920153
"ENSG00000001631",9.05807572917862,6.04181500415593,6.51105009541219,9.08209212817844,7.6724695966404,8.67690009588533
"ENSG00000002016",11.4195195963186,13.3158422788963,12.246171941112,16.6411004833083,11.2035493541851,20.0723139557176
"ENSG00000002079",0,0,0.033736010857058,0.0564105101129096,0.0435935772536386,0.297919316596921
"ENSG00000002330",37.8183473050921,38.2383291710395,42.0013335170372,30.1796229104066,40.3240589596157,31.3932479864006
"ENSG00000002549",135.13098188977,121.313285478184,113.251788447144,126.726210968651,133.963062900432,111.049425261502
"ENSG00000002586",7.19006789397836,113.721267940067,68.3828940072565,26.3155029676723,8.2391861009377,4.58050949267766
"ENSG00000002587",0,0,0,0,0,0
"ENSG00000002726",0,0,0,0,0,0
"ENSG00000002745",0.105736292558505,0,0,0,0.130780731760916,0.0372399145746152
"ENSG00000002746",0.317208877675516,0.437236612142864,0.16868005428529,0.394873570790367,0.130780731760916,0.893757949790764
"ENSG00000002822",39.5806188477338,37.6818462101304,50.7389603290152,40.4745410060126,41.7626470089858,42.863141675382
"ENSG00000002834",90.0873212598465,93.9263740448715,84.0701390557884,77.9311197209846,92.8107259729967,86.3221219839579
"ENSG00000002919",26.0111279693923,24.0082648849354,24.5598159039382,22.7334355755026,27.4203600925387,22.5301483176422
"ENSG00000002933",0,0,0,0,0,0
"ENSG00000003056",96.7839531218852,100.643918358703,110.65411561115,99.3389083088338,105.452863376552,95.7438203713356
"ENSG00000003096",15.3317624209833,13.6338325422729,13.6968204079655,16.9795635439858,13.8191639894034,14.1884074529284
"ENSG00000003137",13.2875274315188,9.22171763792221,12.0100198651126,15.8231480866711,11.0727686224242,14.5980465132491
"ENSG00000003147",2.96061619163815,2.66316845577926,2.12536868399465,2.6230887202503,3.00795683050107,4.54326957810305
"ENSG00000003249",83.0029896584267,90.8259689769494,84.5087071969302,81.4003660929285,90.8490149965829,79.2465382147811
"ENSG00000003393",48.7091854386181,54.69432530078,54.2475054581492,53.646395117377,44.029513026175,59.993502379705
"ENSG00000003400",18.7858146445611,17.5292132686366,17.1041575045284,16.3872531878002,16.2604043156072,15.7152439504876
"ENSG00000003402",18.7858146445611,15.5417741225327,15.5523010051037,20.5334256810991,16.8271208199045,21.7481101115753
"ENSG00000003436",8.88184857491444,7.19452970889621,8.40026670340743,8.57439753716226,7.58528244213312,7.93210180439303
"ENSG00000003509",36.5142663635372,34.5019435763641,30.3961457822092,34.4104111688748,34.0901774123454,33.1062840568329
"ENSG00000003756",55.3705718698039,71.4683116938972,66.6623574535465,70.0900588152902,61.641318236645,85.9124829236372
"ENSG00000003987",2.53767102140413,1.55020253396106,1.75427256456701,3.72309366745203,2.26686601718921,3.50055197001383
"ENSG00000003989",53.5025640346037,47.1420565455851,31.1046020102074,68.3695382568464,42.8088928630731,52.061400575312
"ENSG00000004059",157.159376172792,148.938689609028,174.550120174418,120.126181285441,145.68973518166,135.702248709898
"ENSG00000004139",40.7789634967302,39.6692853562344,41.2591412781819,44.3950714588598,45.7296625390669,45.3582159518813
"ENSG00000004142",178.236143822787,166.984637055652,162.809988396162,126.726210968651,168.358395353552,149.592736846229
"ENSG00000004399",49.5198303482333,51.5541714499358,50.5028082530158,53.2515215465866,50.2198009961917,59.0997444299143
"ENSG00000004455",503.163770855074,449.876725112085,386.783364476169,477.627789126005,520.507312408445,502.366447611558
"ENSG00000004468",0,0,0,0,0,0
"ENSG00000004478",538.973128601554,576.874086548125,584.408916076815,433.627591237936,544.091437702664,463.674176368533
"ENSG00000004487",254.965446789409,260.434025705458,207.881298901191,228.293334426945,263.087238725709,260.455962534858
"ENSG00000004534",77.6809295996486,87.4473224285727,83.4291548495043,91.8927209739297,80.0814014149342,106.729595170847
"ENSG00000004660",27.6324177886227,28.8178676185069,25.0658560667941,28.2898708216242,32.1284664359317,29.0471333681998
"ENSG00000004700",59.7057598647027,50.4014567451956,43.8568141141753,77.084962069291,62.5131897817178,60.5893410128989
"ENSG00000004766",23.085757208607,24.28650636539,16.7667973959578,25.864218886769,25.1099004980959,22.9397873779629
"ENSG00000004776",0.317208877675516,0.476985395064942,0.438568141141753,0.366668315733912,0.0435935772536386,0.372399145746152
"ENSG00000004777",14.3448903571039,16.8137351760392,20.4440225793771,15.9641743619534,13.6011961031353,23.6473457548806
"ENSG00000004779",101.119141116784,104.897038131365,114.533756859712,89.241426998623,107.58894866198,79.1720583856318
"ENSG00000004799",4.47616971831006,4.13387342389617,4.0145852919899,5.24617744050059,4.83888707515389,5.43702752789381
"ENSG00000004809",0,0,0,0.0282052550564548,0,0
"ENSG00000004838",1.05736292558505,2.86191237038965,1.24823240171114,2.9333465258713,1.56936878113099,3.31435239714075
"ENSG00000004846",0.634417755351032,0.27824148045455,0.033736010857058,0.338463060677458,0.261561463521832,0.372399145746152
"ENSG00000004848",0.422945170234021,0.516734177987021,0.202416065142348,0.310257805621003,0.479529349790025,0.446878974895382
"ENSG00000004864",84.2013343074231,68.9641383698062,52.6281769370104,90.9901528121232,82.3482674321234,77.4217824006249
"ENSG00000004866",27.9848720971511,27.4266602162342,25.3694801645076,26.6257607732933,25.7202105796468,30.871889182356
"ENSG00000004897",132.734292591777,116.46393396169,106.808210373445,145.905784407041,139.978976561434,152.90708924337
"ENSG00000004939",0,0,0.134944043428232,0.0282052550564548,0.0435935772536386,0
"ENSG00000004948",0.0352454308528351,0.0397487829220785,0.101208032571174,0.0846157651693644,0.0871871545072773,0.223439487447691
"ENSG00000004961",58.9656058167931,57.3972425394814,57.9584666524256,51.7002325184816,53.8816614854974,50.124925017432
"ENSG00000004975",185.320475424207,180.777464729613,225.154136460005,164.718689529696,159.596086325571,175.66067704846
"ENSG00000005001",0,0.079497565844157,0,0.0282052550564548,0.523122927043664,0.223439487447691
"ENSG00000005007",233.959170001119,280.54690986403,285.136763763854,246.542134448471,251.099004980959,271.665176821818
"ENSG00000005020",47.6870679438859,45.1546173994812,25.9767283599346,59.8797564848535,41.1959305046885,44.5016979166651
"ENSG00000005022",706.424170583374,721.996892996634,866.948007004675,630.669503062329,701.59503232006,592.002921992657
"ENSG00000005059",44.3387520128666,36.7278754200005,25.3357441536505,26.0898609272207,36.6621984703101,31.4304879009752
"ENSG00000005073",38.5232559221488,42.0939611144811,31.408226107921,33.8463060677458,45.9476304253351,31.8773668758706
"ENSG00000005075",45.7133238161271,45.552105228702,50.8739043724434,39.9668464149964,48.9991808330898,46.251973901672
"ENSG00000005100",99.0749061273195,88.9577761796117,105.290089884878,106.954327174077,94.0749397133522,100.920168497207
"ENSG00000005102",1.93849869690593,0.476985395064942,0.877136282283507,2.17180463934702,0.697497236058218,1.9737154724546
"ENSG00000005108",0,0,0,0.0282052550564548,0,0
"ENSG00000005156",50.2952298269957,51.0771860548709,50.8064323507293,51.0233063971267,44.1167001806823,54.6681945955351
"ENSG00000005175",77.2932298602674,64.1545356362347,41.0904612238966,81.9644711940576,81.2584280007824,80.7733747123403
"ENSG00000005187",15.2260261284248,13.1965959301301,10.7955234742585,18.9539313979376,14.7782226889835,11.9540125784515
"ENSG00000005189",12.5121279527565,11.4873982644807,8.36653069255037,14.3564748237355,12.3369823627797,12.8105306136676
"ENSG00000005194",103.586321276482,97.702508422469,93.6511661391929,94.9106832649704,110.94565411051,92.1687885721725
"ENSG00000005206",24.3898381501619,34.3826972275979,30.4973538147804,51.2489484375784,25.1970876526031,61.1851796460927
"ENSG00000005238",5.67451436730645,7.71126388688323,6.17368998684161,8.12311345625898,6.8877852060749,6.47974513598304
"ENSG00000005243",0,0,0,0,0,0
"ENSG00000005249",35.1044491294238,30.4475677183121,17.7788777216695,34.6924637194394,28.1178573285969,29.9408913179906
"ENSG00000005302",33.4831593101933,38.1985803881174,34.1745789981997,38.4437626419479,38.7110966012311,43.831379454322
"ENSG00000005339",104.396966186098,129.104046930911,120.707446846553,131.182641267571,99.3933561382961,153.800847193161
"ENSG00000005379",0,0,0,0,0,0
"ENSG00000005381",0,0,0,0,0,0
"ENSG00000005421",0,0,0,0,0,0
"ENSG00000005436",50.9648930131996,44.2006466093513,33.6010668136297,67.5233806051528,53.2713514039464,47.4064112534851
"ENSG00000005448",57.0975979815929,49.0499981258449,64.0646846175531,44.5078924790857,46.8630955476615,47.8160503138059
"ENSG00000005469",14.0276814794284,8.82422980870143,6.64599413884042,17.487258135002,14.8654098434908,13.0339701011153
"ENSG00000005471",0.387699739381186,1.15271470474028,0.404832130284696,1.04359443708883,0.523122927043664,1.56407641213384
"ENSG00000005483",53.9255092048377,63.7172990240919,48.3437035581641,65.7182442815397,51.9199505090836,75.8949459030657
"ENSG00000005486",98.2290157868514,94.6418521374689,121.719527172265,85.5183333311709,97.7803937799115,91.9453490847248
"ENSG00000005513",13.252282000666,10.7321713889612,11.3015636371144,14.5539116091307,13.9499447211644,13.5925688197345
"ENSG00000005700",48.3919765609426,45.8303467091565,31.6443781839204,65.1259339253541,50.6993303459817,60.1052221234289
"ENSG00000005801",27.1742271875359,24.0480136678575,18.8584300690954,38.2463258565527,30.9514398500834,31.8773668758706
"ENSG00000005810",104.326475324392,146.752506548314,107.010626438588,164.521252744301,98.0419552434333,178.826069787302
"ENSG00000005812",97.030671137855,93.9263740448715,82.2483944695073,96.8568458638658,100.352414837876,83.2312090742649
"ENSG00000005844",0,0.238492697532471,0,0,0.217967886268193,0.186199572873076
"ENSG00000005882",62.3491671786653,47.579293157728,54.8210176427192,50.3745855308283,53.1405706721855,56.7908697262881
"ENSG00000005884",14.2391540645454,13.7928276739612,12.1449639085409,15.6821218113889,16.4347786246218,17.0558808751737
"ENSG00000005889",40.8846997892887,43.7634099972084,36.9746678993355,47.9207283409167,38.9726580647529,52.2476001481851
"ENSG00000005893",124.592598064772,114.476494815586,109.979395394009,130.95699922712,134.442592250222,124.195115106342
"ENSG00000005961",5.35730548963094,5.28658812863644,3.98084928113284,7.24875054950888,3.35670544853018,8.52794043758687
"ENSG00000005981",0,0,0,0,0,0
"ENSG00000006007",134.63754585783,138.127020654223,120.302614716269,134.45445085412,138.191639894034,135.367089478726
"ENSG00000006015",34.6462585283369,30.1693262378576,31.2395460536357,31.5334751531165,34.6568939166427,35.8620377353544
"ENSG00000006016",15.7194621603645,15.2635326420781,14.2365965816785,12.8333910506869,13.6011961031353,14.1884074529284
"ENSG00000006025",4.0179791172232,5.56482960909099,3.67722518341932,7.84106090569443,6.71341089706035,12.8477705282422
"ENSG00000006042",45.0789060607761,43.9224051288968,51.1775284701569,41.4617249329885,55.974153193672,38.5805514993013
"ENSG00000006047",0.317208877675516,0.397487829220785,0.303624097713522,0.620515611242005,0.566716504297302,0.782038206066918
"ENSG00000006059",0,0,0,0,0,0
"ENSG00000006062",8.6351305589446,10.7321713889612,17.2391015479566,8.60260279221871,8.805902605235,10.6133756537653
"ENSG00000006071",5.00485118110258,3.93512950928577,5.12787365027281,9.08209212817844,6.97497236058218,11.8422928347276
"ENSG00000006116",0,0,0,0,0,0
"ENSG00000006118",101.365859132754,102.909598985261,114.871116968282,104.810727789786,96.385399307795,111.161145005226
"ENSG00000006125",225.006830564499,244.137024707406,233.35198709827,232.157454369679,217.531950495657,246.7516739714
"ENSG00000006128",0,0,0,0,0,0
"ENSG00000006194",58.7188878008233,60.3784012586373,57.621106543855,53.1387005263608,49.6530844918944,49.5290863842382
"ENSG00000006210",0,0,0,0,0,0
"ENSG00000006282",18.5390966285913,18.8806718879873,18.1499738410972,21.4077885878492,17.1758694379336,28.8981737099014
"ENSG00000006283",2.11472585117011,2.46442454116887,2.49646480342229,3.13078331126648,3.18233113951562,3.35159231171536
"ENSG00000006327",17.3407519795949,21.782333041299,56.6090262181433,12.3539017147272,17.1758694379336,16.2738426691068
"ENSG00000006377",6.7318772928915,6.8367906625975,6.91588222569688,9.13850263829135,7.06215951508946,9.5706580456761
"ENSG00000006432",26.6455457247433,23.0145453118835,27.6972649136446,23.8898510328172,20.8813235044929,28.8236938807521
"ENSG00000006451",52.7624099866941,53.6211081618839,53.1004810890092,56.5515363881919,67.7444190521544,53.5882370728712
"ENSG00000006453",74.2268773760707,79.1000780149362,61.669427846702,75.7311098265811,80.9096793827533,79.3210180439303
"ENSG00000006459",25.3062193523356,30.0898286720134,22.13082312223,38.1899153464398,26.4613013929587,34.3352012377952
"ENSG00000006468",7.71874935677089,6.95603701136374,2.59767283599346,7.3615715697347,4.79529349790025,5.58598718619227
"ENSG00000006530",105.242856526566,101.756884280521,91.4920614443412,108.364589926899,107.065825734936,102.670444482214
"ENSG00000006534",0.634417755351032,0.397487829220785,0.202416065142348,1.21282596742756,0.392342195282748,1.30339701011153
"ENSG00000006555",0,0,0,0,0,0
"ENSG00000006576",23.7554203948109,15.0250399445457,15.8221890919602,24.6513929193415,18.5708639100501,22.1205092573214
"ENSG00000006606",0,0,0,0,0,0
"ENSG00000006607",104.996138510596,98.0999962516898,86.128035718069,114.259488233698,102.31412581429,103.824881834027
"ENSG00000006611",7.57776763335955,5.9225686553897,5.87006588912808,6.99490325400079,6.8877852060749,10.9112949703622
"ENSG00000006625",32.4610418154611,28.7781188355848,25.032120055937,38.4155573868914,35.0492361119255,28.1533754184091
"ENSG00000006634",53.7845274814264,40.1065219683772,37.7168601381908,52.1797218544414,51.5712018910545,50.5718039923274
"ENSG00000006638",7.54252220250671,8.78448102577935,9.61476309426152,6.57182442815397,8.58793471896681,8.26726103556457
"ENSG00000006652",85.2939426638609,87.2883272968844,97.9356395180393,74.9977731951133,72.1909639320256,81.8160923204295
"ENSG00000006659",0,0,0,0,0,0
"ENSG00000006695",35.5273942996578,32.7927459107148,35.0517152804832,31.9565539789633,29.6000389552206,32.3614857653406
"ENSG00000006704",42.329762454255,39.9077780537668,50.637752296444,40.6155672812949,37.9700057879192,40.5915068863305
"ENSG00000006712",109.578044521464,117.656397449352,178.058665303552,90.9337423020102,96.4289928850487,99.0581727684763
"ENSG00000006715",35.1749399911294,33.1107361740914,30.5648258364945,34.6642584643829,31.2130013136053,34.8193201272652
"ENSG00000006740",24.3193472884562,22.1798208705198,20.4102865685201,22.5359987901074,24.6303711483058,26.8499784082975
"ENSG00000006744",265.609566906965,250.019844579874,279.232961863869,233.934385438236,265.13613685663,250.214986026839
"ENSG00000006747",0,0.238492697532471,0,0,0,0.0372399145746152
"ENSG00000006756",0,0,0,0,0,0
"ENSG00000006757",0,0,0,0,0,0
"ENSG00000006788",0,0,0,0,0,0
"ENSG00000006831",132.593310868366,130.018268938119,136.293483862514,125.259537705716,125.723876799494,126.988108699438
"ENSG00000006837",0.352454308528351,0.27824148045455,0.134944043428232,0,0.130780731760916,0.111719743723845
"ENSG00000007001",0.0352454308528351,0,0,0,0,0
"ENSG00000007038",0,0,0,0,0,0
"ENSG00000007047",65.4507650937148,76.1189192957804,88.5907645106342,60.8105299017165,66.3930181572916,75.187387526148
"ENSG00000007062",0,0,0,0.0282052550564548,0.0435935772536386,0
"ENSG00000007080",186.554065504056,192.741848389159,179.171953661835,159.218664793687,178.03616950386,159.20063480648
"ENSG00000007129",0,0,0,0,0,0
"ENSG00000007168",127.623705118116,126.122888211755,126.543776724824,131.323667542854,115.348605413128,126.243310407945
"ENSG00000007171",2.29095300543428,1.94769036318185,2.76635289027875,3.13078331126648,1.43858804937007,2.38335453277537
"ENSG00000007174",0.0352454308528351,0,0,0,0,0.0372399145746152
"ENSG00000007202",215.913509404468,214.206191167081,243.10169423596,217.716363780775,211.254475371133,218.076939748946
"ENSG00000007216",0,0,0,0,0,0
"ENSG00000007237",6.23844126095181,5.68407595785723,7.25324233426746,8.57439753716226,10.2444906546051,8.15554129184072
"ENSG00000007255",13.8514543251642,11.5668958303248,14.3715406251067,9.78722350458981,12.6857309808088,11.9540125784515
"ENSG00000007264",42.2592715925493,39.1922999611694,39.4373966919008,39.1770992734157,31.3001884681125,36.867515428869
"ENSG00000007306",0,0,0,0,0,0
"ENSG00000007312",0,0,0,0,0,0
"ENSG00000007314",2.78438903737397,1.27196105350651,3.17118502056345,3.77950417756494,1.65655593563827,4.80394898012536
"ENSG00000007341",30.8749974270835,24.7634917604549,25.5718962296499,27.3308921497047,28.9461352964161,26.8499784082975
"ENSG00000007350",1.26883551070206,0.715478092597413,0.708456227998217,0.930773416863008,0.741090813311857,1.75027598500691
"ENSG00000007372",30.0995979483212,34.6609387080525,29.8901056193533,36.4976000430525,32.5208086312144,37.8729931223836
"ENSG00000007376",123.218026261512,117.41790475182,149.652944161909,110.677420841529,137.276174771708,127.546707418057
"ENSG00000007384",19.666950415882,25.2404771555199,32.7914025530603,26.1180661822771,20.9685106590002,32.5476853382136
"ENSG00000007392",51.7402924919619,59.5039280343515,59.6115311844214,57.2002572544903,41.6318662772249,62.6375363145027
"ENSG00000007402",14.9088172507492,15.7405180371431,14.2703325925355,15.569300791163,15.2577520387735,20.9288319909337
"ENSG00000007516",10.7498564101147,10.9309153035716,12.4485880062544,14.0462170181145,11.9882337447506,16.8696813023007
"ENSG00000007520",64.7106110458052,83.3929465705207,55.1583777512898,45.8899499768519,85.8357536124145,49.9014855299843
"ENSG00000007541",56.216462210272,58.0332230662346,70.5757347129652,65.7746547916526,52.5302605906346,78.576219752438
"ENSG00000007545",21.3587310968181,28.8973651843511,22.2657671656583,22.761640830559,24.1944353757694,24.8762629358429
"ENSG00000007866",20.4423498946444,20.1526329414938,21.7934630136594,16.86674252376,18.0477409830064,21.9343096844483
"ENSG00000007908",0,0,0,0,0,0
"ENSG00000007923",126.601587623384,123.658463670586,137.642924296796,126.02107959224,125.113566717943,135.776728539047
"ENSG00000007933",0,0,0,0,0,0
"ENSG00000007944",16.671088793391,14.7467984640911,11.4027716696856,15.0051956900339,13.7319768348962,17.9496388249645
"ENSG00000007952",0.387699739381186,0.27824148045455,0.134944043428232,0.310257805621003,0.0871871545072773,0.111719743723845
"ENSG00000007968",53.4673186037508,48.096027335715,64.6719328129801,65.4079864759187,50.3941753052063,63.6430140080173
"ENSG00000008018",196.775240451378,194.133055791431,225.255344492576,165.536641926333,182.439120806478,152.609169926773
"ENSG00000008056",0.387699739381186,0.317990263376628,0.0674720217141159,0.112821020225819,0.0435935772536386,0.372399145746152
"ENSG00000008083",46.0305326938026,44.7173807873383,30.5310898256375,52.1515165993849,38.1443800969338,56.8281096408627
"ENSG00000008086",11.9482010591111,7.71126388688323,7.59060244283804,15.3718640057679,9.45980626403958,16.6090019002784
"ENSG00000008118",0,0,0,0,0,0
"ENSG00000008128",0.352454308528351,0.317990263376628,0.843400271426449,1.15641545731465,0.479529349790025,1.11719743723845
"ENSG00000008130",106.441201175562,105.095782045976,125.464224377399,105.092780340351,102.924435895841,116.411972960247
"ENSG00000008196",0,0,0,0,0,0
"ENSG00000008197",0,0,0,0,0,0
"ENSG00000008226",10.0097023622052,10.2949347768183,10.3906913439739,9.05388687312199,11.8138594357361,11.5071336035561
"ENSG00000008256",46.9821593268292,51.3554275353254,44.1267022010318,49.8950961948685,48.4760579060462,52.3965598064835
"ENSG00000008277",20.0194047244103,19.0396670196756,20.1066624708065,22.1129199642606,16.2168107383536,24.2804243026491
"ENSG00000008282",57.7672611677967,50.8784421402605,47.0954711564529,48.8797070128362,49.6530844918944,41.4480249215467
"ENSG00000008283",15.8604438837758,16.5752424785067,13.0895722125385,17.0641793091552,20.5761684637174,18.6944371164568
"ENSG00000008294",99.0749061273195,114.635489947274,148.337239738484,103.682517587528,125.636689644987,116.374733045672
"ENSG00000008300",21.9579034213163,24.3262551483121,34.7143551719126,31.7591171935681,20.5761684637174,37.2771544891898
"ENSG00000008311",31.3684334590232,38.7550633490265,28.5744011959281,44.2540451835776,30.4283169230398,42.7141820170836
"ENSG00000008323",0,0,0,0,0.0435935772536386,0
"ENSG00000008324",19.5259686924706,15.9790107346756,16.2270212222449,19.4616259889538,20.5761684637174,18.582717372733
"ENSG00000008382",22.4160940224031,20.5103719877925,20.5114946010912,18.6154683372602,21.230072122522,18.0241186541137
"ENSG00000008394",9.72773891538249,4.57111003603903,4.85798556341635,9.27952891357363,7.6724695966404,8.41622069386303
"ENSG00000008405",71.0195431684627,77.2716340005206,77.1205208192345,66.2259388725559,60.6386659598113,70.1227591440003
"ENSG00000008438",0.0704908617056702,0.635980526753256,0.202416065142348,0.676926121354915,0,0.930997864365379
"ENSG00000008441",30.0643525174683,28.0228919600654,24.9646480342229,33.7898955576328,23.5841252942185,31.6911673029975
"ENSG00000008513",22.451339453256,16.8932327418834,16.3282292548161,22.8462565957284,19.5735161868837,23.0887470362614
"ENSG00000008516",3.63027937784202,6.32005648461048,5.09413763941575,7.02310850905724,3.44389260303745,10.3154563371684
"ENSG00000008517",0.0352454308528351,0.397487829220785,0.0674720217141159,0.0846157651693644,0.0871871545072773,0.148959658298461
"ENSG00000008710",80.2186006210527,109.468148167404,110.046867415723,121.480033528151,70.7959694599091,141.213756066941
"ENSG00000008735",49.3083577631163,50.9976884890267,54.8884896644333,53.7028056274899,64.9108365306679,64.6484917015319
"ENSG00000008838",212.600438904301,216.273127879029,241.448629703964,201.723984163765,206.851524068515,229.025474633883
"ENSG00000008853",14.1686632028397,15.1045375103898,18.1162378302401,16.1616111473486,18.6580510645573,19.6254349808222
"ENSG00000008869",30.0291070866155,42.5709465095461,33.162498672488,57.0310257241516,36.0954819660128,63.8292135808904
"ENSG00000008952",82.4390627647813,67.0561967895464,70.7781507781076,100.24147647064,74.675797835483,77.5335021443488
"ENSG00000008988",423.227133680844,435.885153523513,370.084039101926,360.942648957452,440.731066034287,334.451672794619
"ENSG00000009307",798.908181141213,721.877646647868,653.668946366355,812.001087820277,742.180652743198,773.100626569011
"ENSG00000009335",227.826465032726,222.871425844094,215.977941506885,221.89074152913,209.205577240212,211.746154271262
"ENSG00000009413",50.1894935344372,57.9139767174684,35.9288515627667,78.636251097396,49.9582395326699,73.250911968268
"ENSG00000009694",40.2855274647905,63.7172990240919,48.9846877644482,56.1566628174015,26.3305206611977,68.0000840132473
"ENSG00000009709",0,0,0,0,0.0435935772536386,0.111719743723845
"ENSG00000009724",0.740154047909537,1.4707049681169,0.640984206284101,2.08718887417765,0.915465122326411,2.4578343619246
"ENSG00000009765",0,0,0,0,0,0
"ENSG00000009780",23.0505117777542,20.3911256390263,19.7355663513789,24.5385718991157,25.5894298478859,27.0361779811706
"ENSG00000009790",2.18521671287578,1.19246348766236,1.72053655370996,1.7487258135002,1.87452382190646,2.23439487447691
"ENSG00000009830",48.0042768215614,47.4997955918838,52.965537045581,48.9643227780055,46.1655983116033,52.0986404898866
"ENSG00000009844",111.833752096046,111.376089747664,84.5087071969302,116.459498128102,113.866423786504,98.7602534518794
"ENSG00000009950",17.2702611178892,29.5333457111043,29.1479133804981,40.9540303419724,18.7452382190646,46.736092791142
"ENSG00000009954",196.105577265175,221.440469658899,194.82546269951,231.621554523607,200.31248748047,235.319020196993
"ENSG00000010017",68.0236815459717,68.0896651455205,54.9896976970045,65.8592705568219,63.9517778310879,62.1906573396073
"ENSG00000010030",0,0,0,0.0282052550564548,0,0
"ENSG00000010072",55.6877807474795,46.8638150651306,54.1800334364351,51.5874114982558,40.8471818866594,49.3056468967905
"ENSG00000010165",76.4825849506522,68.4076554088971,75.6024003306669,64.1387499983782,69.6189428740609,61.1479397315181
"ENSG00000010219",10.2211749473222,9.30121520376637,6.74720217141159,8.43337126187998,10.5932392726342,9.04929924163148
"ENSG00000010244",165.829752162589,160.664580571041,166.824573688152,140.546785946314,131.78338403775,157.636558394346
"ENSG00000010256",327.782506931366,312.86267037968,400.480184884135,262.026819474465,310.952986550204,282.762671365053
"ENSG00000010270",45.5723420927158,42.7696904241565,45.1387825267435,43.8873768678437,49.1735551421044,37.5005939766375
"ENSG00000010278",43.7748251192212,34.1044557471434,43.0134138427489,34.1283586183103,44.5962295304723,35.6758381624813
"ENSG00000010282",0,0,0,0,0,0
"ENSG00000010292",275.161078668084,334.923244901434,293.806918554118,272.096095529619,285.276369547811,351.395833926069
"ENSG00000010295",32.7430052622838,49.2089932575332,37.1096119427638,50.6002275712799,31.9540921269171,62.414096827055
"ENSG00000010310",3.06635248419665,4.45186368727279,3.33986507484874,7.58721361018634,4.09779626184203,10.2782164225938
"ENSG00000010318",12.7236005378735,10.4141811255846,10.1545392679744,15.7385323215018,17.0450887061727,16.1248830108084
"ENSG00000010319",11.2785378729072,11.8451373107794,12.2799079519691,11.8180018686546,11.334330085946,15.5662842921891
"ENSG00000010322",87.1619504990612,100.20668174656,105.627449993448,106.108169522383,82.3482674321234,128.179785965825
"ENSG00000010327",9.37528460685414,10.3346835597404,11.4365076805426,8.48978177199289,7.89043748290859,9.34721855822841
"ENSG00000010361",56.850879965623,53.2236203326631,57.3174824461415,51.4181799679171,50.9172982322499,52.2476001481851
"ENSG00000010379",0,0,0,0.0282052550564548,0,0
"ENSG00000010404",45.6075875235686,44.7173807873383,35.8613795410526,57.4823098050549,37.4468828608756,53.997876133192
"ENSG00000010438",0,0,0,0,0,0
"ENSG00000010539",21.8521671287578,23.2530380094159,23.7838876542259,23.5231827170833,21.7967886268193,23.0142672071122
"ENSG00000010610",0.0352454308528351,0.119246348766236,0.16868005428529,0.0564105101129096,0.0871871545072773,0.260679402022306
"ENSG00000010626",3.94748825551753,3.73638559467538,4.38568141141753,4.20258300341176,2.83358252148651,4.95290863842382
"ENSG00000010671",0.176227154264176,0.397487829220785,0.0674720217141159,0.282052550564548,0.261561463521832,0.260679402022306
"ENSG00000010704",0,0,0,0,0,0
"ENSG00000010803",42.5764804702248,40.7027537122084,45.0038384833153,51.4463852229735,47.1246570111834,54.5937147663858
"ENSG00000010810",118.882838266613,146.752506548314,346.671247567128,109.238952833649,207.156679109291,123.599276473148
"ENSG00000010818",23.1914935011655,27.9831431771433,19.5668862970936,33.0283536711086,18.8760189508255,26.998938066596
"ENSG00000010932",0.0704908617056702,0.0397487829220785,0.0674720217141159,0.0282052550564548,0,0.0372399145746152
